Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
33.0,Male,70.5,1.74,170.0,143.0,67.0,0.99,80.0,Yoga,23.2,2.4,3.0,2.0,23.31
39.0,Female,59.5,1.61,155.0,112.0,69.0,0.61,1234.0,Strength,24.2,2.5,1.0,1.0,23.29
40.0,Female,62.6,1.69,136.0,111.0,81.0,0.88,944.0,Yoga,17.7,2.3,1.0,1.0,22.31
59.0,Female,70.1,1.68,175.0,144.0,63.0,1.08,1256.0,Strength,26.2,2.8,4.0,2.0,25.28
28.0,Male,51.4,1.62,158.0,122.0,62.0,0.7,927.0,Yoga,18.3,2.0,3.0,1.0,19.62
35.0,Male,72.9,1.74,131.0,93.0,78.0,0.75,862.0,Yoga,21.7,1.8,3.0,1.0,24.62
41.0,Male,86.7,1.81,154.0,116.0,62.0,0.54,764.0,Yoga,23.7,2.4,2.0,2.0,26.23
36.0,Male,75.9,1.79,145.0,119.0,59.0,0.98,590.0,Yoga,19.4,2.8,3.0,1.0,23.17
30.0,Male,71.0,1.88,161.0,133.0,74.0,0.81,814.0,Cardio,17.1,2.9,4.0,1.0,19.99
18.0,Male,102.4,1.94,164.0,156.0,65.0,1.31,479.0,Cardio,20.4,3.5,5.0,2.0,27.63
30.0,Male,90.3,1.84,144.0,118.0,71.0,0.93,307.0,Yoga,17.4,2.5,5.0,3.0,26.29
23.0,Female,54.3,1.65,145.0,108.0,65.0,0.92,541.0,HIIT,22.6,2.0,3.0,2.0,19.43
18.0,Male,62.2,1.84,179.0,144.0,54.0,1.22,1068.0,Cardio,14.5,2.4,4.0,3.0,17.77
26.0,Male,77.0,1.92,148.0,121.0,64.0,0.53,252.0,Yoga,21.9,2.7,2.0,1.0,21.15
23.0,Male,99.0,1.93,130.0,86.0,70.0,0.83,255.0,Yoga,16.7,1.3,2.0,1.0,26.07
43.0,Female,78.0,1.79,171.0,146.0,55.0,1.11,843.0,Cardio,27.4,3.5,5.0,3.0,24.54
43.0,Male,93.1,1.84,130.0,99.0,74.0,0.8,513.0,Strength,30.4,1.7,3.0,1.0,27.38
25.0,Male,70.2,1.76,158.0,134.0,65.0,1.07,807.0,Cardio,19.6,3.3,3.0,2.0,22.39
33.0,Female,53.5,1.62,175.0,156.0,69.0,0.91,970.0,Cardio,23.3,2.4,3.0,2.0,20.04
18.0,Male,85.7,1.75,149.0,116.0,73.0,0.73,795.0,HIIT,25.7,2.4,2.0,1.0,28.06
30.0,Female,66.0,1.74,165.0,135.0,71.0,0.95,449.0,Cardio,26.0,3.5,2.0,1.0,21.54
41.0,Female,67.0,1.63,159.0,126.0,75.0,0.48,1057.0,HIIT,25.9,2.0,1.0,1.0,25.22
46.0,Female,47.6,1.6,143.0,118.0,70.0,0.49,883.0,Strength,18.9,1.9,2.0,2.0,18.73
27.0,Male,54.9,1.59,162.0,134.0,69.0,1.07,660.0,Cardio,21.3,2.1,3.0,2.0,21.93
49.0,Male,104.5,1.92,138.0,127.0,74.0,0.74,641.0,Strength,18.9,1.6,2.0,1.0,28.67
18.0,Female,63.4,1.73,172.0,141.0,51.0,1.01,772.0,Cardio,26.4,2.3,4.0,2.0,21.24
21.0,Male,87.4,1.82,186.0,157.0,69.0,1.23,556.0,Yoga,21.9,2.6,5.0,3.0,26.02
45.0,Female,50.5,1.75,154.0,135.0,69.0,0.94,129.0,Yoga,20.2,1.9,3.0,3.0,16.65
56.0,Female,62.4,1.67,142.0,115.0,76.0,0.6,886.0,Yoga,23.3,2.0,2.0,1.0,22.6
42.0,Male,86.1,1.9,153.0,127.0,63.0,0.39,867.0,Yoga,25.4,2.3,3.0,1.0,23.79
36.0,Male,87.8,1.68,157.0,115.0,70.0,0.66,80.0,Cardio,27.6,1.7,3.0,1.0,31.01
18.0,Male,77.8,1.97,150.0,130.0,64.0,0.73,812.0,Strength,17.1,2.0,3.0,1.0,20.91
18.0,Male,90.4,1.87,175.0,144.0,69.0,1.3,1217.0,Strength,21.6,3.4,4.0,2.0,25.4
38.0,Male,92.4,1.8,151.0,132.0,62.0,0.92,290.0,Yoga,24.4,1.5,2.0,1.0,28.69
32.0,Female,64.4,1.72,147.0,123.0,65.0,0.5,623.0,Yoga,31.6,3.0,2.0,1.0,22.13
23.0,Female,60.5,1.64,156.0,126.0,72.0,0.87,591.0,Cardio,21.0,2.1,4.0,2.0,22.37
37.0,Female,60.2,1.55,149.0,123.0,68.0,0.67,1179.0,Cardio,30.3,2.2,2.0,1.0,25.0
37.0,Male,68.1,1.9,139.0,111.0,66.0,0.69,1005.0,Yoga,18.8,2.7,2.0,1.0,18.72
47.0,Male,60.5,1.63,149.0,118.0,78.0,0.36,363.0,Yoga,24.8,2.8,2.0,1.0,22.77
38.0,Male,95.2,1.82,155.0,131.0,75.0,1.06,761.0,HIIT,26.9,2.7,3.0,2.0,29.06
51.0,Female,63.8,1.57,170.0,135.0,73.0,1.01,1388.0,Cardio,27.7,2.1,4.0,1.0,25.81
36.0,Female,66.7,1.67,153.0,127.0,78.0,0.33,445.0,Cardio,29.2,1.7,3.0,2.0,25.0
35.0,Male,64.6,1.65,186.0,159.0,62.0,1.27,653.0,Strength,21.7,2.5,5.0,3.0,23.57
49.0,Male,93.1,1.91,174.0,143.0,63.0,1.17,818.0,Strength,24.7,3.7,5.0,3.0,26.0
24.0,Female,75.7,1.68,155.0,125.0,63.0,0.9,454.0,Cardio,32.8,2.3,4.0,2.0,27.01
70.0,Female,61.7,1.66,154.0,121.0,73.0,0.45,1210.0,Yoga,25.2,2.2,4.0,1.0,22.43
41.0,Female,66.4,1.48,152.0,121.0,68.0,0.71,496.0,Cardio,30.0,1.6,3.0,1.0,30.83
41.0,Female,75.2,1.63,179.0,147.0,61.0,1.55,213.0,HIIT,27.7,2.3,5.0,3.0,27.74
42.0,Female,76.4,1.68,159.0,134.0,76.0,0.69,481.0,Yoga,30.0,2.1,2.0,1.0,27.22
59.0,Female,64.1,1.76,163.0,144.0,76.0,0.65,859.0,Strength,20.9,2.3,3.0,1.0,20.44
46.0,Male,67.8,1.84,147.0,130.0,71.0,1.01,395.0,Cardio,17.0,2.3,4.0,3.0,19.87
18.0,Female,55.9,1.55,130.0,111.0,85.0,0.62,742.0,Cardio,22.7,1.4,3.0,1.0,23.1
53.0,Female,64.1,1.63,176.0,134.0,63.0,0.8,830.0,Strength,27.8,2.4,3.0,2.0,23.79
32.0,Female,39.3,1.54,161.0,151.0,51.0,1.34,269.0,HIIT,18.0,3.5,5.0,3.0,15.99
37.0,Male,84.5,1.81,187.0,149.0,73.0,1.1,473.0,Yoga,18.8,2.1,4.0,2.0,25.93
21.0,Female,87.0,1.72,149.0,128.0,67.0,0.55,759.0,Cardio,27.2,2.5,1.0,1.0,29.38
42.0,Female,71.1,1.67,191.0,154.0,62.0,1.04,879.0,Cardio,25.7,1.2,4.0,2.0,25.39
28.0,Female,58.8,1.66,153.0,143.0,56.0,0.67,477.0,Yoga,22.6,2.1,4.0,2.0,21.6
37.0,Male,73.0,1.87,170.0,144.0,62.0,0.87,700.0,Cardio,19.5,1.6,2.0,2.0,21.03
33.0,Male,77.6,1.76,177.0,137.0,57.0,0.95,560.0,Cardio,21.5,3.0,2.0,2.0,24.96
59.0,Female,69.8,1.73,174.0,140.0,65.0,0.89,884.0,Cardio,26.8,2.8,3.0,2.0,24.39
60.0,Female,73.9,1.68,149.0,124.0,69.0,0.55,813.0,Yoga,29.3,1.6,3.0,1.0,26.54
37.0,Female,71.2,1.63,135.0,123.0,73.0,0.74,528.0,Strength,30.7,2.2,3.0,1.0,27.65
37.0,Male,78.9,1.66,130.0,110.0,81.0,0.72,799.0,Cardio,19.2,2.6,3.0,1.0,28.49
32.0,Male,57.3,1.71,168.0,129.0,73.0,1.0,519.0,Strength,14.3,3.1,4.0,2.0,19.68
49.0,Female,66.5,1.64,158.0,133.0,57.0,1.09,798.0,Strength,28.5,2.3,3.0,2.0,24.29
32.0,Female,59.8,1.63,156.0,129.0,72.0,0.87,800.0,Cardio,25.6,1.5,3.0,2.0,22.39
31.0,Male,71.4,1.72,133.0,103.0,73.0,0.49,1402.0,Strength,24.2,1.7,2.0,1.0,23.93
48.0,Male,92.0,1.84,161.0,143.0,67.0,0.89,544.0,Strength,19.1,2.8,4.0,2.0,28.22
30.0,Female,69.1,1.6,188.0,157.0,64.0,1.2,610.0,HIIT,27.2,3.7,5.0,3.0,26.75
36.0,Female,79.2,1.63,130.0,105.0,73.0,0.34,435.0,Yoga,30.0,2.1,2.0,1.0,29.73
18.0,Female,71.2,1.67,164.0,134.0,63.0,0.89,320.0,Cardio,27.9,2.2,4.0,2.0,25.02
44.0,Male,73.6,1.77,157.0,134.0,67.0,1.14,506.0,Strength,20.9,3.5,4.0,2.0,23.68
59.0,Male,63.2,1.66,153.0,138.0,76.0,1.09,865.0,Yoga,21.8,2.6,4.0,2.0,22.62
45.0,Male,53.6,1.73,132.0,107.0,67.0,0.73,882.0,HIIT,16.0,1.5,3.0,1.0,18.23
54.0,Male,88.8,1.75,155.0,122.0,61.0,0.99,744.0,Cardio,29.3,2.4,3.0,2.0,28.37
26.0,Female,63.1,1.69,190.0,159.0,64.0,1.51,564.0,Strength,29.7,3.2,5.0,3.0,22.05
39.0,Female,80.9,1.77,149.0,121.0,60.0,0.81,490.0,HIIT,24.3,2.4,3.0,1.0,25.18
25.0,Female,67.9,1.62,187.0,152.0,52.0,1.15,361.0,HIIT,27.8,3.2,5.0,3.0,25.7
33.0,Male,67.0,1.9,177.0,151.0,62.0,1.46,479.0,HIIT,19.2,2.1,4.0,3.0,18.46
45.0,Male,69.5,1.82,145.0,117.0,82.0,0.65,232.0,Yoga,20.5,1.5,2.0,1.0,20.77
37.0,Female,80.1,1.64,163.0,139.0,68.0,0.87,1085.0,Yoga,29.6,2.1,2.0,2.0,29.61
19.0,Female,60.1,1.55,188.0,152.0,69.0,1.05,1242.0,Cardio,27.8,2.3,4.0,1.0,25.36
20.0,Male,67.6,1.79,168.0,138.0,49.0,1.22,80.0,HIIT,14.1,3.0,6.0,3.0,21.86
19.0,Male,84.9,1.88,151.0,127.0,75.0,0.52,739.0,Yoga,21.2,2.4,3.0,1.0,24.14
42.0,Male,85.7,1.73,130.0,93.0,73.0,0.52,730.0,Strength,20.5,3.2,3.0,1.0,28.33
61.0,Female,72.2,1.64,205.0,168.0,59.0,1.34,725.0,Strength,30.0,2.5,5.0,3.0,26.87
52.0,Male,60.0,1.78,130.0,98.0,73.0,0.68,455.0,Strength,13.8,2.0,3.0,1.0,18.81
18.0,Male,108.7,1.9,189.0,160.0,69.0,1.2,983.0,Cardio,26.6,2.1,4.0,2.0,30.42
53.0,Male,99.6,1.88,161.0,114.0,65.0,0.61,777.0,Yoga,25.5,2.6,3.0,1.0,28.28
47.0,Male,73.6,1.8,201.0,167.0,66.0,1.24,988.0,Cardio,20.4,3.3,4.0,3.0,22.16
18.0,Male,58.1,1.76,205.0,165.0,72.0,1.51,423.0,Cardio,15.1,2.6,5.0,3.0,19.14
32.0,Male,94.4,1.82,138.0,114.0,70.0,0.8,205.0,Strength,24.2,3.0,2.0,1.0,28.84
49.0,Male,80.5,1.77,169.0,132.0,62.0,0.99,790.0,Cardio,26.1,2.1,3.0,2.0,26.22
43.0,Female,51.0,1.64,138.0,110.0,71.0,0.42,336.0,Yoga,20.9,2.6,1.0,1.0,18.78
20.0,Female,56.7,1.57,175.0,144.0,74.0,0.85,989.0,Yoga,25.5,3.1,3.0,2.0,23.11
43.0,Male,109.6,1.75,176.0,132.0,59.0,0.81,80.0,Strength,29.0,1.8,4.0,1.0,35.37
18.0,Male,72.5,1.74,154.0,128.0,72.0,0.98,500.0,Strength,24.2,2.7,4.0,3.0,23.93
33.0,Female,50.8,1.53,151.0,123.0,67.0,0.57,449.0,Yoga,24.6,1.0,2.0,1.0,21.84
50.0,Female,57.0,1.66,130.0,109.0,74.0,0.89,541.0,HIIT,21.2,2.5,4.0,1.0,20.46
36.0,Male,89.6,1.71,168.0,133.0,64.0,0.73,733.0,Strength,26.5,2.0,3.0,2.0,30.76
30.0,Male,94.8,1.87,161.0,137.0,64.0,0.8,777.0,Strength,23.0,2.7,4.0,2.0,27.17
47.0,Male,82.6,1.68,166.0,130.0,79.0,1.01,856.0,Cardio,29.6,2.8,4.0,2.0,29.11
48.0,Female,58.0,1.51,130.0,113.0,62.0,0.73,888.0,Cardio,27.2,2.6,3.0,1.0,25.93
52.0,Male,102.3,1.87,165.0,133.0,75.0,0.3,591.0,Strength,21.3,2.5,3.0,1.0,29.17
46.0,Male,52.0,1.61,175.0,152.0,76.0,1.03,1328.0,Yoga,19.6,2.8,5.0,3.0,20.11
49.0,Female,73.4,1.71,148.0,114.0,77.0,0.61,1090.0,Yoga,32.5,1.9,2.0,1.0,24.59
45.0,Female,77.5,1.74,144.0,116.0,63.0,0.85,548.0,Yoga,31.1,2.1,3.0,1.0,25.78
39.0,Male,91.5,1.79,183.0,159.0,55.0,1.57,615.0,Cardio,21.5,2.3,6.0,3.0,28.39
37.0,Female,69.2,1.64,133.0,108.0,67.0,0.59,538.0,Strength,26.8,2.0,2.0,1.0,26.06
33.0,Male,72.9,1.84,161.0,140.0,69.0,0.94,768.0,Strength,19.1,2.3,4.0,2.0,21.07
21.0,Male,80.2,1.8,156.0,121.0,74.0,0.52,335.0,Strength,21.7,1.7,1.0,1.0,24.9
25.0,Male,58.6,1.86,156.0,136.0,55.0,1.38,402.0,HIIT,16.7,2.0,6.0,2.0,16.17
33.0,Female,50.0,1.74,180.0,154.0,62.0,1.2,80.0,Strength,19.2,1.9,4.0,2.0,16.73
39.0,Male,97.5,1.92,200.0,169.0,58.0,1.48,532.0,Strength,20.4,1.4,6.0,3.0,26.39
53.0,Female,56.9,1.57,151.0,110.0,71.0,0.65,986.0,Cardio,28.3,2.0,2.0,1.0,23.22
35.0,Male,86.2,1.94,153.0,125.0,82.0,0.84,600.0,Yoga,17.0,2.6,2.0,2.0,22.69
48.0,Female,86.7,1.79,164.0,138.0,61.0,0.97,621.0,Yoga,26.2,1.2,5.0,2.0,26.73
49.0,Male,80.2,1.64,134.0,104.0,65.0,0.86,736.0,Yoga,22.5,2.2,2.0,2.0,29.67
33.0,Male,105.1,1.99,143.0,132.0,64.0,0.59,327.0,Strength,25.1,2.0,2.0,1.0,26.61
43.0,Female,94.2,1.72,131.0,113.0,76.0,0.38,652.0,Strength,32.8,1.6,3.0,1.0,32.04
33.0,Female,66.2,1.62,195.0,170.0,64.0,1.24,942.0,Cardio,29.8,2.6,6.0,3.0,25.33
52.0,Male,79.4,1.78,150.0,128.0,62.0,0.93,748.0,Strength,19.7,2.9,3.0,1.0,24.73
44.0,Female,76.9,1.76,150.0,135.0,65.0,0.7,962.0,Strength,23.1,2.0,3.0,2.0,25.47
22.0,Female,53.7,1.68,184.0,149.0,62.0,1.0,1058.0,Yoga,20.9,2.5,4.0,2.0,19.14
38.0,Female,72.3,1.62,163.0,133.0,70.0,1.05,864.0,Cardio,28.5,2.6,3.0,2.0,27.33
56.0,Male,51.1,1.76,168.0,139.0,87.0,1.25,426.0,HIIT,15.8,2.1,3.0,2.0,16.65
34.0,Male,81.3,1.91,151.0,129.0,76.0,0.45,536.0,Strength,14.8,2.6,3.0,1.0,22.38
41.0,Female,65.3,1.65,159.0,130.0,67.0,1.08,1270.0,Strength,27.6,2.6,3.0,2.0,23.92
43.0,Male,73.6,1.85,137.0,105.0,67.0,0.8,747.0,Cardio,16.5,2.0,2.0,1.0,21.4
24.0,Female,63.1,1.71,165.0,139.0,55.0,1.37,713.0,Strength,22.3,3.9,5.0,3.0,21.92
42.0,Female,80.1,1.61,174.0,142.0,73.0,0.82,376.0,Strength,35.2,2.9,4.0,2.0,31.51
19.0,Female,74.4,1.61,144.0,122.0,77.0,0.49,616.0,Cardio,23.4,1.3,1.0,1.0,27.99
28.0,Female,65.2,1.75,176.0,147.0,65.0,0.98,882.0,Yoga,25.0,2.3,4.0,2.0,21.72
49.0,Female,69.6,1.75,152.0,115.0,80.0,0.66,651.0,Yoga,26.1,3.2,4.0,1.0,22.73
40.0,Male,56.5,1.75,178.0,140.0,64.0,1.21,487.0,Cardio,14.3,2.4,6.0,3.0,18.53
32.0,Female,74.2,1.69,169.0,130.0,69.0,1.48,563.0,Cardio,26.4,2.8,5.0,2.0,26.45
41.0,Male,78.2,1.87,205.0,180.0,66.0,1.23,1040.0,Cardio,23.5,3.4,6.0,3.0,21.43
35.0,Female,42.5,1.58,151.0,123.0,71.0,0.37,859.0,Yoga,26.5,2.4,3.0,1.0,17.31
36.0,Female,69.4,1.67,143.0,119.0,65.0,0.62,817.0,Strength,30.1,2.5,2.0,1.0,25.33
44.0,Female,63.7,1.56,135.0,121.0,71.0,0.72,789.0,Yoga,33.6,2.4,3.0,1.0,25.93
27.0,Male,82.3,1.71,130.0,104.0,78.0,0.7,267.0,Cardio,22.5,2.1,3.0,1.0,27.66
36.0,Male,79.4,1.81,137.0,110.0,68.0,0.7,733.0,Yoga,16.6,1.7,1.0,1.0,24.81
32.0,Female,60.6,1.62,162.0,135.0,75.0,0.87,992.0,Yoga,25.3,2.3,3.0,1.0,22.48
18.0,Female,83.0,1.64,200.0,161.0,56.0,1.12,572.0,Cardio,34.1,2.6,5.0,3.0,31.01
25.0,Female,61.2,1.58,149.0,110.0,77.0,0.59,958.0,Yoga,21.1,1.9,2.0,2.0,24.87
55.0,Male,93.2,1.85,130.0,106.0,74.0,0.88,821.0,Strength,21.0,2.8,2.0,1.0,27.37
41.0,Female,61.7,1.68,166.0,131.0,60.0,0.67,913.0,Strength,22.0,2.3,4.0,2.0,22.06
20.0,Male,83.1,1.77,157.0,133.0,66.0,0.96,667.0,Strength,24.3,3.2,4.0,2.0,26.43
18.0,Female,49.4,1.64,189.0,156.0,75.0,1.15,939.0,Yoga,22.4,2.6,4.0,2.0,18.53
35.0,Female,57.4,1.61,168.0,134.0,59.0,1.15,184.0,Strength,22.4,2.4,4.0,2.0,21.9
55.0,Male,64.0,1.85,180.0,142.0,57.0,1.39,666.0,Strength,17.5,2.0,5.0,3.0,18.5
34.0,Female,56.0,1.61,159.0,135.0,68.0,1.07,880.0,Strength,20.8,3.4,3.0,2.0,21.62
52.0,Female,77.1,1.64,175.0,139.0,83.0,0.81,745.0,Yoga,28.6,2.4,3.0,2.0,28.13
40.0,Male,58.7,1.65,136.0,123.0,63.0,1.18,1002.0,Cardio,15.5,1.4,4.0,2.0,21.76
42.0,Female,66.3,1.56,160.0,122.0,75.0,0.47,595.0,Strength,28.3,2.5,2.0,1.0,26.38
20.0,Female,87.5,1.7,158.0,130.0,74.0,0.48,471.0,Yoga,28.8,2.1,3.0,1.0,30.4
47.0,Female,68.0,1.69,165.0,137.0,64.0,1.03,127.0,Yoga,28.1,2.0,4.0,2.0,23.97
32.0,Female,85.6,1.74,130.0,110.0,73.0,0.58,558.0,Yoga,29.5,2.5,3.0,1.0,28.0
46.0,Male,73.2,1.68,156.0,131.0,65.0,1.0,816.0,Strength,22.1,1.3,3.0,2.0,25.5
26.0,Female,75.5,1.74,140.0,101.0,69.0,0.71,889.0,Strength,32.3,1.8,2.0,1.0,24.79
38.0,Male,85.7,1.77,142.0,117.0,60.0,0.92,201.0,Yoga,25.0,2.0,3.0,1.0,27.58
40.0,Male,103.2,1.81,155.0,121.0,72.0,0.72,1024.0,HIIT,26.1,2.5,2.0,1.0,31.62
34.0,Male,75.9,1.88,155.0,127.0,74.0,0.88,338.0,Cardio,17.4,3.5,3.0,2.0,21.09
41.0,Male,58.2,1.67,174.0,137.0,72.0,0.75,611.0,Yoga,15.1,2.0,3.0,1.0,20.91
33.0,Male,67.1,1.83,174.0,144.0,76.0,0.85,469.0,Yoga,17.8,2.7,4.0,2.0,20.13
28.0,Male,93.7,1.86,157.0,136.0,68.0,1.43,788.0,Yoga,24.6,4.0,4.0,3.0,27.16
55.0,Female,89.2,1.76,130.0,100.0,72.0,0.66,675.0,Yoga,24.3,2.1,3.0,1.0,28.45
49.0,Female,60.2,1.66,167.0,126.0,64.0,1.03,868.0,Strength,20.4,2.7,3.0,2.0,21.9
27.0,Male,54.1,1.81,166.0,134.0,69.0,0.38,1236.0,Yoga,13.7,1.5,3.0,2.0,16.83
43.0,Female,50.0,1.51,154.0,127.0,62.0,0.31,772.0,Yoga,21.3,3.0,1.0,1.0,22.12
27.0,Male,87.0,1.83,198.0,152.0,66.0,0.74,467.0,Yoga,22.9,2.1,4.0,2.0,26.12
22.0,Female,53.2,1.52,191.0,154.0,65.0,1.55,806.0,Cardio,26.0,2.9,5.0,3.0,23.6
48.0,Male,72.8,1.7,151.0,116.0,84.0,0.48,1267.0,Yoga,21.8,2.2,1.0,1.0,25.25
18.0,Female,52.0,1.54,155.0,124.0,72.0,1.08,861.0,HIIT,26.2,2.5,4.0,2.0,21.63
47.0,Male,99.1,1.87,155.0,121.0,66.0,0.55,949.0,Yoga,22.9,1.9,1.0,1.0,28.05
33.0,Female,72.0,1.69,168.0,134.0,58.0,0.93,141.0,Strength,27.0,2.6,3.0,2.0,25.27
33.0,Female,77.3,1.72,145.0,134.0,67.0,0.96,775.0,Strength,24.9,3.2,4.0,2.0,25.63
